country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",28-11-2025 11:00:00,8.8787,76.6073,CO,14,18,16
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",28-11-2025 11:00:00,8.5149093,76.9435879,PM2.5,34,70,49
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",28-11-2025 11:00:00,8.5149093,76.9435879,PM10,52,103,74
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",28-11-2025 11:00:00,10.5324,76.2159,PM10,49,58,53
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",28-11-2025 11:00:00,10.5324,76.2159,SO2,1,1,1
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",28-11-2025 11:00:00,10.5324,76.2159,CO,20,31,22
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",28-11-2025 11:00:00,10.5324,76.2159,OZONE,30,31,30
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",28-11-2025 11:00:00,12.21041,76.37376,NH3,3,6,5
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",28-11-2025 11:00:00,13.94,75.555917,CO,6,34,10
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",28-11-2025 11:00:00,13.94,75.555917,OZONE,8,74,31
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB",28-11-2025 11:00:00,13.34194444,74.74694444,NH3,1,2,2
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB",28-11-2025 11:00:00,13.34194444,74.74694444,OZONE,7,8,8
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",28-11-2025 11:00:00,16.7602,77.1428,SO2,8,20,14
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",28-11-2025 11:00:00,12.920984,77.584908,PM2.5,96,226,150
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",28-11-2025 11:00:00,12.7816279,77.6299145,SO2,23,23,23
India,Karnataka,Bengaluru,"Peenya, Bengaluru - CPCB",28-11-2025 11:00:00,13.0270199,77.494094,SO2,6,17,9
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB",28-11-2025 11:00:00,12.921418,77.502466,PM2.5,49,62,52
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",28-11-2025 11:00:00,12.990328,77.5431385,NO2,20,22,21
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",28-11-2025 11:00:00,12.990328,77.5431385,SO2,7,7,7
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",28-11-2025 11:00:00,12.917348,77.622813,NH3,2,2,2
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",28-11-2025 11:00:00,12.917348,77.622813,SO2,6,12,8
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",28-11-2025 11:00:00,11.55358,76.55521,NO2,21,36,30
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",28-11-2025 11:00:00,17.336318,76.847397,SO2,1,5,3
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",28-11-2025 11:00:00,15.34763,76.181767,CO,9,46,37
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",28-11-2025 11:00:00,12.88925,74.853,NO2,9,15,13
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",28-11-2025 11:00:00,10.073232,76.302765,OZONE,10,16,11
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",28-11-2025 11:00:00,11.875,75.3732,NH3,2,3,2
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",28-11-2025 11:00:00,8.8787,76.6073,NO2,9,10,9
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",28-11-2025 11:00:00,11.55358,76.55521,OZONE,21,38,26
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",28-11-2025 11:00:00,14.4758,75.9052,PM2.5,100,289,152
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",28-11-2025 11:00:00,14.4758,75.9052,SO2,2,6,4
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",28-11-2025 11:00:00,15.459706,75.008381,OZONE,18,26,25
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB",28-11-2025 11:00:00,14.7918,75.3896,NH3,7,7,7
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB",28-11-2025 11:00:00,14.7918,75.3896,CO,28,35,29
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB",28-11-2025 11:00:00,14.7918,75.3896,OZONE,NA,NA,NA
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",28-11-2025 11:00:00,19.10122,74.73339,PM2.5,40,135,80
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",28-11-2025 11:00:00,19.10122,74.73339,NO2,13,49,27
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",28-11-2025 11:00:00,20.719516,77.000253,NO2,15,74,30
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",28-11-2025 11:00:00,20.719516,77.000253,NH3,4,6,5
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",28-11-2025 11:00:00,20.719516,77.000253,SO2,10,16,12
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",28-11-2025 11:00:00,20.719516,77.000253,OZONE,5,64,31
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",28-11-2025 11:00:00,20.9402359,77.7895248,NH3,2,2,2
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",28-11-2025 11:00:00,20.9402359,77.7895248,CO,17,44,19
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",28-11-2025 11:00:00,20.939198,77.765701,NH3,2,13,4
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",28-11-2025 11:00:00,23.331731,75.045981,SO2,33,35,34
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",28-11-2025 11:00:00,23.838586,78.759431,SO2,5,18,9
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",28-11-2025 11:00:00,23.8640158,78.80289321,CO,48,64,58
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",28-11-2025 11:00:00,24.58434363,80.8549414,PM2.5,44,49,46
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",28-11-2025 11:00:00,24.58434363,80.8549414,SO2,18,20,19
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",28-11-2025 11:00:00,24.58434363,80.8549414,OZONE,1,44,8
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",28-11-2025 11:00:00,24.10897,82.64558,NO2,48,123,76
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",28-11-2025 11:00:00,23.50016,80.23284,SO2,19,40,32
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",28-11-2025 11:00:00,23.50016,80.23284,OZONE,17,170,44
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",28-11-2025 11:00:00,23.10844,77.511428,NH3,6,9,8
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",28-11-2025 11:00:00,23.10844,77.511428,CO,30,102,60
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",28-11-2025 11:00:00,22.624758,75.675238,OZONE,24,61,35
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",28-11-2025 11:00:00,23.331731,75.045981,PM2.5,48,225,138
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",28-11-2025 11:00:00,22.7524,75.8872,CO,20,28,27
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",28-11-2025 11:00:00,22.678,75.8559,PM2.5,58,156,96
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",28-11-2025 11:00:00,22.678,75.8559,NH3,NA,NA,NA
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",28-11-2025 11:00:00,22.678,75.8559,OZONE,13,16,15
India,Madhya Pradesh,Indore,"Residency Area, Indore - IMC",28-11-2025 11:00:00,22.7084,75.8815,PM2.5,39,131,79
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",28-11-2025 11:00:00,23.163174,79.973061,NO2,18,24,22
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",28-11-2025 11:00:00,23.163174,79.973061,SO2,11,16,15
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",28-11-2025 11:00:00,26.259242,78.216432,OZONE,3,203,46
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",28-11-2025 11:00:00,22.7289,75.8076,PM10,64,127,101
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",28-11-2025 11:00:00,22.431,75.5213,PM10,99,180,149
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",28-11-2025 11:00:00,22.431,75.5213,NO2,48,123,82
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",28-11-2025 11:00:00,22.7524,75.8872,NO2,2,2,2
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",28-11-2025 11:00:00,19.786089,72.757971,PM2.5,9,79,56
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",28-11-2025 11:00:00,19.786089,72.757971,NO2,14,78,36
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",28-11-2025 11:00:00,19.9629,79.298714,OZONE,20,20,20
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",28-11-2025 11:00:00,19.9775302,79.2337086,PM2.5,NA,NA,NA
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",28-11-2025 11:00:00,20.918946,74.776388,PM10,4,120,98
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",28-11-2025 11:00:00,23.142888,79.916147,OZONE,2,113,31
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",28-11-2025 11:00:00,23.168606,79.932247,NO2,21,95,48
India,Madhya Pradesh,Jabalpur,"Suhagi, Jabalpur - JMC",28-11-2025 11:00:00,23.218135,79.95777,NH3,4,6,5
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",28-11-2025 11:00:00,23.50016,80.23284,PM2.5,35,171,112
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",28-11-2025 11:00:00,20.939198,77.765701,CO,39,109,43
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",28-11-2025 11:00:00,19.87562,75.38731,NO2,12,92,33
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",28-11-2025 11:00:00,19.87562,75.38731,OZONE,NA,NA,NA
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",28-11-2025 11:00:00,19.8389439,75.244448,CO,7,119,80
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",28-11-2025 11:00:00,19.863756,75.321188,OZONE,NA,NA,NA
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",28-11-2025 11:00:00,19.16485,73.23409,PM10,83,148,116
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",28-11-2025 11:00:00,19.16485,73.23409,NO2,12,41,28
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",28-11-2025 11:00:00,19.0243902,73.0406721,CO,9,64,39
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",28-11-2025 11:00:00,19.25292,73.142019,OZONE,9,9,9
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",28-11-2025 11:00:00,19.192056,72.9585188,PM2.5,103,150,144
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",28-11-2025 11:00:00,19.192056,72.9585188,NO2,9,33,23
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",28-11-2025 11:00:00,19.192056,72.9585188,NH3,1,7,5
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",28-11-2025 11:00:00,16.6870449,74.2505872,NH3,3,4,3
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",28-11-2025 11:00:00,16.6870449,74.2505872,CO,34,34,34
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",28-11-2025 11:00:00,16.7143745,74.2426398,PM2.5,95,166,112
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",28-11-2025 11:00:00,16.7143745,74.2426398,PM10,104,288,159
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB",28-11-2025 11:00:00,18.39963,76.57452,OZONE,61,115,78
India,Maharashtra,Mahad,"Kamble Tarf Birwadi, Mahad - MPCB",28-11-2025 11:00:00,18.1023399,73.4783687,OZONE,13,80,25
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",28-11-2025 11:00:00,20.555712,74.529236,NH3,1,4,1
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB",28-11-2025 11:00:00,20.555712,74.529236,SO2,5,26,11
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",28-11-2025 11:00:00,19.296481,72.840923,PM2.5,62,126,87
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",28-11-2025 11:00:00,19.296481,72.840923,NO2,20,114,46
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",28-11-2025 11:00:00,19.296481,72.840923,NH3,2,6,4
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB",28-11-2025 11:00:00,19.296481,72.840923,CO,22,75,37
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",28-11-2025 11:00:00,19.065931,72.862131,SO2,2,8,3
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",28-11-2025 11:00:00,19.23241,72.86895,PM2.5,62,111,90
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",28-11-2025 11:00:00,19.2243333,72.8658113,NO2,3,33,10
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB",28-11-2025 11:00:00,19.2243333,72.8658113,OZONE,1,67,9
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",28-11-2025 11:00:00,18.9767,72.838,PM2.5,92,199,133
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB",28-11-2025 11:00:00,20.918946,74.776388,SO2,4,13,11
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",28-11-2025 11:00:00,21.001264,75.565602,SO2,5,8,6
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",28-11-2025 11:00:00,19.854616,75.905894,PM10,82,134,106
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",28-11-2025 11:00:00,19.854616,75.905894,NH3,3,5,3
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB",28-11-2025 11:00:00,19.854616,75.905894,OZONE,9,133,52
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",28-11-2025 11:00:00,19.25292,73.142019,PM2.5,32,241,94
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",28-11-2025 11:00:00,19.25292,73.142019,PM10,83,199,127
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",28-11-2025 11:00:00,18.9767,72.838,NH3,9,66,27
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",28-11-2025 11:00:00,18.9767,72.838,OZONE,1,62,6
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",28-11-2025 11:00:00,19.11074,72.86084,NH3,10,27,18
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",28-11-2025 11:00:00,19.11074,72.86084,CO,14,76,30
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",28-11-2025 11:00:00,19.11074,72.86084,OZONE,4,59,11
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",28-11-2025 11:00:00,19.0364585,72.8954371,NO2,15,80,55
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",28-11-2025 11:00:00,19.0364585,72.8954371,SO2,1,9,4
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",28-11-2025 11:00:00,19.0364585,72.8954371,OZONE,1,146,17
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",28-11-2025 11:00:00,18.91,72.82,NO2,28,32,29
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB",28-11-2025 11:00:00,18.91,72.82,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",28-11-2025 11:00:00,19.04946,72.923,OZONE,1,40,12
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",28-11-2025 11:00:00,19.083694,72.920967,PM2.5,72,158,105
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",28-11-2025 11:00:00,19.083694,72.920967,CO,15,72,40
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",28-11-2025 11:00:00,18.96702,72.84214,PM10,64,114,87
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",28-11-2025 11:00:00,19.1878657,72.8304069,PM10,90,131,109
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",28-11-2025 11:00:00,19.1878657,72.8304069,NO2,35,121,67
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",28-11-2025 11:00:00,19.1878657,72.8304069,NH3,8,30,16
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",28-11-2025 11:00:00,19.175,72.9419,NO2,14,18,16
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",28-11-2025 11:00:00,19.175,72.9419,NH3,3,4,4
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",28-11-2025 11:00:00,19.1375,72.915056,SO2,28,29,28
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",28-11-2025 11:00:00,19.0632143,72.8456324,CO,12,52,47
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM",28-11-2025 11:00:00,19.1653323,72.922099,OZONE,16,86,24
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",28-11-2025 11:00:00,19.173852,77.296291,SO2,8,9,9
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",28-11-2025 11:00:00,19.173852,77.296291,CO,20,28,23
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",28-11-2025 11:00:00,19.173852,77.296291,OZONE,38,76,50
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",28-11-2025 11:00:00,20.0073285,73.7762427,PM2.5,51,226,128
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",28-11-2025 11:00:00,20.0073285,73.7762427,NH3,3,3,3
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",28-11-2025 11:00:00,20.021503,73.813844,PM10,101,148,126
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",28-11-2025 11:00:00,20.021503,73.813844,NO2,7,49,21
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB",28-11-2025 11:00:00,20.021503,73.813844,SO2,1,13,4
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",28-11-2025 11:00:00,18.63673,73.82487,NO2,2,117,47
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",28-11-2025 11:00:00,18.63673,73.82487,CO,25,111,44
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",28-11-2025 11:00:00,18.59051,73.77946,NH3,1,5,3
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",28-11-2025 11:00:00,18.616318,73.765797,NO2,20,63,34
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",28-11-2025 11:00:00,19.1135051,73.008978,NO2,34,37,35
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",28-11-2025 11:00:00,19.1135051,73.008978,SO2,23,26,25
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",28-11-2025 11:00:00,19.0575752,73.0151367,PM2.5,53,196,121
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",28-11-2025 11:00:00,19.0575752,73.0151367,PM10,80,148,119
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",28-11-2025 11:00:00,19.0575752,73.0151367,NH3,3,18,8
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM",28-11-2025 11:00:00,18.60577,73.749976,CO,38,115,84
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM",28-11-2025 11:00:00,18.459883,73.852193,NO2,20,27,22
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",28-11-2025 11:00:00,18.45445,73.854155,PM2.5,21,68,50
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",28-11-2025 11:00:00,18.45445,73.854155,CO,14,102,32
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",28-11-2025 11:00:00,19.000084,72.85673,NH3,7,32,18
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",28-11-2025 11:00:00,19.060498,72.923356,CO,84,109,103
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM",28-11-2025 11:00:00,19.000083,72.813993,NH3,1,8,5
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",28-11-2025 11:00:00,19.0575752,73.0151367,OZONE,1,131,14
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",28-11-2025 11:00:00,19.063,73.1209,NO2,15,36,24
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",28-11-2025 11:00:00,19.063,73.1209,SO2,2,3,2
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",28-11-2025 11:00:00,21.121801,79.04952,CO,16,84,21
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",28-11-2025 11:00:00,21.152875,79.0517531,NO2,15,107,41
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB",28-11-2025 11:00:00,21.152875,79.0517531,SO2,3,108,22
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",28-11-2025 11:00:00,19.10861,72.83622,PM10,102,143,127
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",28-11-2025 11:00:00,19.10861,72.83622,NH3,1,5,4
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",28-11-2025 11:00:00,19.10861,72.83622,CO,22,26,25
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",28-11-2025 11:00:00,19.95022,73.73148,CO,14,19,18
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",28-11-2025 11:00:00,19.090337,73.014232,SO2,16,25,20
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",28-11-2025 11:00:00,21.941841,86.728318,PM10,15,128,98
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",28-11-2025 11:00:00,21.941841,86.728318,NO2,1,53,28
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",28-11-2025 11:00:00,21.941841,86.728318,SO2,3,9,6
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",28-11-2025 11:00:00,20.24079,85.836784,SO2,5,57,17
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",28-11-2025 11:00:00,20.24079,85.836784,OZONE,3,233,166
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",28-11-2025 11:00:00,20.34652,85.8163,PM2.5,93,382,199
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",28-11-2025 11:00:00,22.06156703,85.47409613,PM10,84,256,131
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",28-11-2025 11:00:00,19.445821,72.7988231,NH3,1,4,2
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",28-11-2025 11:00:00,25.5586,91.8985,PM10,3,21,9
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",28-11-2025 11:00:00,23.7176342,92.7192841,PM2.5,35,39,37
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",28-11-2025 11:00:00,23.7176342,92.7192841,CO,3,3,3
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB",28-11-2025 11:00:00,25.6635413,94.0989878,NH3,1,1,1
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM",28-11-2025 11:00:00,18.664282,73.763966,OZONE,5,75,22
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",28-11-2025 11:00:00,16.5038,74.3623,CO,32,52,39
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",28-11-2025 11:00:00,17.6336264,75.9132495,PM10,92,129,112
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",28-11-2025 11:00:00,17.6336264,75.9132495,SO2,1,18,9
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",28-11-2025 11:00:00,17.65439,75.90649,NH3,2,7,3
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",28-11-2025 11:00:00,20.832874,85.104082,SO2,9,105,24
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",28-11-2025 11:00:00,21.51161,86.89088,PM2.5,103,293,180
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",28-11-2025 11:00:00,21.51161,86.89088,PM10,84,175,118
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB",28-11-2025 11:00:00,21.51161,86.89088,OZONE,15,69,31
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",28-11-2025 11:00:00,22.1166054,85.3945546,NO2,16,70,30
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",28-11-2025 11:00:00,22.1166054,85.3945546,SO2,6,36,11
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",28-11-2025 11:00:00,18.536457,73.805454,PM10,93,173,128
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",28-11-2025 11:00:00,18.536457,73.805454,NO2,12,44,22
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",28-11-2025 11:00:00,18.547056,73.826908,PM10,95,458,171
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",28-11-2025 11:00:00,18.547056,73.826908,NH3,2,8,4
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",28-11-2025 11:00:00,18.547056,73.826908,SO2,1,5,2
